"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"transcriptId"	"distanceToTSS"
"chr2"	1773454	1773943	490	"*"	1000	"SRX5806610"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25163
"chr2"	1773467	1773921	455	"*"	1000	"SRX5806609"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25176
"chr2"	1773474	1773869	396	"*"	743	"SRX1165108"	"Epitope tags"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25183
"chr2"	1773479	1773919	441	"*"	1000	"SRX4374907"	"CTCF"	"MB 157"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25188
"chr2"	1773487	1773864	378	"*"	1000	"SRX4611716"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25196
"chr2"	1773488	1773881	394	"*"	1000	"SRX4611714"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25197
"chr2"	1773488	1774023	536	"*"	1000	"SRX3583188"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25197
"chr2"	1773489	1773887	399	"*"	1000	"SRX3040147"	"STAG1"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25198
"chr2"	1773489	1773918	430	"*"	1000	"SRX4611724"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25198
"chr2"	1773489	1773924	436	"*"	1000	"SRX4792908"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25198
"chr2"	1773489	1774040	552	"*"	1000	"SRX3800710"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25198
"chr2"	1773490	1773871	382	"*"	1000	"SRX6828394"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25199
"chr2"	1773490	1773905	416	"*"	1000	"SRX3110740"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25199
"chr2"	1773492	1773944	453	"*"	1000	"SRX4611728"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25201
"chr2"	1773493	1773875	383	"*"	1000	"SRX4611731"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25202
"chr2"	1773493	1773942	450	"*"	1000	"SRX3583180"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25202
"chr2"	1773494	1773928	435	"*"	1000	"SRX4611729"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25203
"chr2"	1773495	1773835	341	"*"	321	"SRX3040152"	"STAG2"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25204
"chr2"	1773495	1773868	374	"*"	1000	"SRX3110732"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25204
"chr2"	1773495	1773898	404	"*"	1000	"SRX4611693"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25204
"chr2"	1773496	1773877	382	"*"	1000	"SRX4611725"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25205
"chr2"	1773497	1773871	375	"*"	111	"SRX2194290"	"BRD4"	"SUM 229PE"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25206
"chr2"	1773497	1773916	420	"*"	1000	"SRX3800706"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25206
"chr2"	1773497	1773938	442	"*"	1000	"SRX3583204"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25206
"chr2"	1773499	1773888	390	"*"	1000	"SRX4611703"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25208
"chr2"	1773499	1773933	435	"*"	829	"SRX4792912"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25208
"chr2"	1773500	1773929	430	"*"	1000	"SRX4611713"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25209
"chr2"	1773501	1774091	591	"*"	1000	"SRX3800707"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25210
"chr2"	1773502	1773909	408	"*"	442	"SRX4792907"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25211
"chr2"	1773506	1773863	358	"*"	1000	"SRX4611718"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25215
"chr2"	1773506	1773972	467	"*"	1000	"SRX4611696"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25215
"chr2"	1773507	1773909	403	"*"	1000	"SRX3110731"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25216
"chr2"	1773507	1773957	451	"*"	1000	"SRX3583212"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25216
"chr2"	1773507	1773961	455	"*"	1000	"SRX4792905"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25216
"chr2"	1773508	1773879	372	"*"	1000	"SRX4611734"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25217
"chr2"	1773509	1773847	339	"*"	259	"SRX3800728"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25218
"chr2"	1773509	1773847	339	"*"	414	"SRX3800733"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25218
"chr2"	1773509	1773929	421	"*"	1000	"SRX4374908"	"CTCF"	"MB 157"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25218
"chr2"	1773509	1774069	561	"*"	1000	"SRX3800712"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25218
"chr2"	1773513	1773894	382	"*"	1000	"SRX4611698"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25222
"chr2"	1773513	1773988	476	"*"	1000	"SRX3800709"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25222
"chr2"	1773514	1773980	467	"*"	1000	"SRX3447356"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25223
"chr2"	1773515	1774049	535	"*"	1000	"SRX3800711"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25224
"chr2"	1773516	1773914	399	"*"	1000	"SRX3447354"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25225
"chr2"	1773517	1773906	390	"*"	1000	"SRX3110741"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25226
"chr2"	1773519	1773925	407	"*"	1000	"SRX4611743"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25228
"chr2"	1773520	1773888	369	"*"	1000	"SRX4611690"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25229
"chr2"	1773520	1773893	374	"*"	438	"SRX8080573"	"CTCF"	"Mammary gland ductal carcinoma"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25229
"chr2"	1773520	1773981	462	"*"	1000	"SRX4611730"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25229
"chr2"	1773521	1773832	312	"*"	557	"DRX013210"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25230
"chr2"	1773521	1773867	347	"*"	1000	"SRX3110744"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25230
"chr2"	1773521	1773867	347	"*"	1000	"SRX4611699"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25230
"chr2"	1773523	1773949	427	"*"	1000	"SRX4611739"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25232
"chr2"	1773524	1773874	351	"*"	1000	"SRX4611738"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25233
"chr2"	1773524	1773908	385	"*"	922	"SRX4611688"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25233
"chr2"	1773525	1773897	373	"*"	676	"SRX4374905"	"SMC1A"	"MB 157"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25234
"chr2"	1773526	1773844	319	"*"	1000	"SRX6828396"	"RAD21"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25235
"chr2"	1773526	1773850	325	"*"	1000	"SRX4611704"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25235
"chr2"	1773526	1773852	327	"*"	918	"SRX4611719"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25235
"chr2"	1773527	1773846	320	"*"	256	"SRX3040151"	"STAG1"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25236
"chr2"	1773527	1773881	355	"*"	1000	"SRX6828397"	"RAD21"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25236
"chr2"	1773527	1773918	392	"*"	1000	"SRX3447352"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25236
"chr2"	1773527	1773990	464	"*"	1000	"SRX3800708"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25236
"chr2"	1773528	1773845	318	"*"	1000	"SRX4611720"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25237
"chr2"	1773528	1773870	343	"*"	1000	"SRX4611715"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25237
"chr2"	1773528	1773894	367	"*"	752	"SRX4611707"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25237
"chr2"	1773529	1773853	325	"*"	1000	"SRX4611740"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25238
"chr2"	1773529	1773886	358	"*"	1000	"SRX4611691"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25238
"chr2"	1773530	1773910	381	"*"	1000	"SRX4611717"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25239
"chr2"	1773530	1773984	455	"*"	849	"SRX4792902"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25239
"chr2"	1773531	1773834	304	"*"	990	"SRX4611732"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25240
"chr2"	1773531	1773890	360	"*"	1000	"SRX4611701"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25240
"chr2"	1773531	1773900	370	"*"	1000	"SRX4611712"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25240
"chr2"	1773532	1773859	328	"*"	833	"SRX3040149"	"SMC1A"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25241
"chr2"	1773532	1773980	449	"*"	603	"SRX4792903"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25241
"chr2"	1773534	1773775	242	"*"	228	"SRX190319"	"MAX"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25243
"chr2"	1773534	1773857	324	"*"	1000	"SRX4611726"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25243
"chr2"	1773534	1773922	389	"*"	1000	"SRX4611710"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25243
"chr2"	1773535	1773862	328	"*"	655	"SRX3856994"	"JUN"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25244
"chr2"	1773535	1773960	426	"*"	671	"SRX4792901"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25244
"chr2"	1773536	1773819	284	"*"	801	"SRX067475"	"CTCF"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25245
"chr2"	1773536	1773890	355	"*"	1000	"SRX3447357"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25245
"chr2"	1773537	1773863	327	"*"	799	"SRX1165109"	"Epitope tags"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25246
"chr2"	1773537	1773890	354	"*"	1000	"SRX4611706"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25246
"chr2"	1773537	1773906	370	"*"	874	"SRX1594205"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25246
"chr2"	1773537	1773919	383	"*"	1000	"SRX4564977"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25246
"chr2"	1773538	1773854	317	"*"	1000	"SRX4611705"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773538	1773858	321	"*"	1000	"SRX4611700"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773538	1773871	334	"*"	1000	"SRX3110742"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773538	1773871	334	"*"	1000	"SRX4611723"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773538	1773916	379	"*"	1000	"SRX4611737"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773538	1773921	384	"*"	1000	"SRX3447359"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25247
"chr2"	1773539	1773861	323	"*"	1000	"SRX4611692"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25248
"chr2"	1773539	1773897	359	"*"	750	"SRX1594207"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25248
"chr2"	1773540	1773823	284	"*"	265	"SRX3040153"	"SMC1A"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25249
"chr2"	1773540	1773892	353	"*"	1000	"SRX4611709"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25249
"chr2"	1773540	1773903	364	"*"	604	"SRX1594208"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25249
"chr2"	1773540	1773903	364	"*"	1000	"SRX4611727"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25249
"chr2"	1773540	1773940	401	"*"	1000	"SRX199859"	"CTCF"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25249
"chr2"	1773541	1773855	315	"*"	782	"SRX4564976"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25250
"chr2"	1773541	1773860	320	"*"	488	"SRX1594206"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25250
"chr2"	1773541	1773896	356	"*"	1000	"SRX8080572"	"CTCF"	"Mammary gland ductal carcinoma"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25250
"chr2"	1773542	1773860	319	"*"	1000	"SRX6828395"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25251
"chr2"	1773542	1773868	327	"*"	1000	"SRX4611735"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25251
"chr2"	1773542	1773894	353	"*"	1000	"SRX3447351"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25251
"chr2"	1773542	1773920	379	"*"	1000	"SRX3110730"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25251
"chr2"	1773543	1773908	366	"*"	1000	"SRX4611722"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25252
"chr2"	1773544	1773908	365	"*"	1000	"SRX4611721"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25253
"chr2"	1773546	1773874	329	"*"	1000	"SRX4611708"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25255
"chr2"	1773547	1773868	322	"*"	1000	"SRX4611689"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25256
"chr2"	1773547	1773889	343	"*"	1000	"SRX3110738"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25256
"chr2"	1773548	1773863	316	"*"	1000	"SRX4611695"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25257
"chr2"	1773548	1773895	348	"*"	1000	"SRX4611697"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25257
"chr2"	1773549	1773872	324	"*"	700	"SRX3856995"	"JUN"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25258
"chr2"	1773551	1773867	317	"*"	175	"SRX4792911"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25260
"chr2"	1773552	1773831	280	"*"	842	"SRX4611736"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25261
"chr2"	1773552	1773840	289	"*"	1000	"SRX3447360"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25261
"chr2"	1773552	1773854	303	"*"	1000	"SRX3110745"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25261
"chr2"	1773552	1773893	342	"*"	1000	"SRX4611742"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25261
"chr2"	1773553	1773811	259	"*"	1000	"SRX190247"	"RAD21"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25262
"chr2"	1773553	1773845	293	"*"	500	"SRX4547413"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25262
"chr2"	1773553	1773866	314	"*"	1000	"SRX4611702"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25262
"chr2"	1773553	1773888	336	"*"	1000	"SRX4611741"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25262
"chr2"	1773554	1773831	278	"*"	577	"SRX080328"	"CTCF"	"HMF"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25263
"chr2"	1773554	1773849	296	"*"	1000	"SRX080338"	"CTCF"	"HMF"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25263
"chr2"	1773555	1773859	305	"*"	1000	"SRX3110734"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25264
"chr2"	1773555	1773863	309	"*"	1000	"SRX3040148"	"STAG2"	"HMEC"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25264
"chr2"	1773555	1773874	320	"*"	1000	"SRX4611687"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25264
"chr2"	1773556	1773853	298	"*"	688	"SRX3856992"	"JUN"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25265
"chr2"	1773560	1773869	310	"*"	1000	"SRX4611694"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25269
"chr2"	1773561	1773831	271	"*"	1000	"SRX3110735"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25270
"chr2"	1773561	1773846	286	"*"	1000	"SRX103007"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25270
"chr2"	1773561	1773865	305	"*"	193	"SRX4792910"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25270
"chr2"	1773561	1773958	398	"*"	473	"SRX4792904"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25270
"chr2"	1773562	1773914	353	"*"	490	"SRX4792906"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25271
"chr2"	1773563	1773780	218	"*"	332	"SRX3857002"	"CDKN1B"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25272
"chr2"	1773564	1773863	300	"*"	581	"SRX3856996"	"JUN"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25273
"chr2"	1773567	1773787	221	"*"	1000	"SRX1165106"	"RAD21"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25276
"chr2"	1773567	1773803	237	"*"	1000	"SRX1165110"	"Epitope tags"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25276
"chr2"	1773567	1773851	285	"*"	1000	"SRX199886"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25276
"chr2"	1773567	1773879	313	"*"	624	"SRX3583196"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25276
"chr2"	1773568	1773799	232	"*"	1000	"SRX1165105"	"RAD21"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25277
"chr2"	1773568	1773837	270	"*"	429	"SRX3856997"	"JUN"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25277
"chr2"	1773568	1773856	289	"*"	1000	"SRX395617"	"CTCF"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25277
"chr2"	1773569	1773864	296	"*"	731	"SRX3583225"	"CTCF"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25278
"chr2"	1773570	1773838	269	"*"	121	"SRX8080570"	"POU2F1"	"Mammary gland ductal carcinoma"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25279
"chr2"	1773570	1773843	274	"*"	990	"SRX3447355"	"ESR1"	"MCF-7"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25279
"chr2"	1773572	1773771	200	"*"	82	"SRX3857007"	"CDKN1B"	"MDA-MB-231"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25281
"chr2"	1773572	1773867	296	"*"	216	"SRX4792909"	"RAD21"	"T-47D"	"Distal Intergenic"	1	1668730	1748291	79562	2	"7837"	"uc002qxc.1"	-25281
