"seqnames"	"start"	"end"	"width"	"strand"	"V4"	"V5"	"V6"	"V7"	"annotation"	"geneChr"	"geneStart"	"geneEnd"	"geneLength"	"geneStrand"	"geneId"	"distanceToTSS"
"chr2"	1656900	1657214	315	"*"	242	"SRX7054614"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91077
"chr2"	1656902	1657151	250	"*"	271	"SRX7054618"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91140
"chr2"	1656902	1657192	291	"*"	121	"SRX7054619"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91099
"chr2"	1656908	1657132	225	"*"	272	"SRX7054609"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91159
"chr2"	1656910	1657093	184	"*"	172	"SRX7055004"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91198
"chr2"	1656910	1657155	246	"*"	145	"SRX7054659"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91136
"chr2"	1656912	1657185	274	"*"	228	"SRX7054615"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91106
"chr2"	1656916	1657111	196	"*"	204	"SRX7054671"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91180
"chr2"	1656921	1657132	212	"*"	233	"SRX7054657"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91159
"chr2"	1656927	1657132	206	"*"	214	"SRX7054613"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91159
"chr2"	1656930	1657135	206	"*"	110	"SRX7054617"	"RELA"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91156
"chr2"	1656941	1657073	133	"*"	162	"SRX2355073"	"JUN"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91218
"chr2"	1657028	1657245	218	"*"	199	"SRX2355057"	"CEBPD"	"HAEC"	"3' UTR"	1	1635659	1748291	112633	2	"7837"	91046
"chr2"	1657828	1657978	151	"*"	122	"SRX7055008"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 15 of 22)"	1	1635659	1748291	112633	2	"7837"	90313
"chr2"	1657850	1658006	157	"*"	107	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 15 of 22)"	1	1635659	1748291	112633	2	"7837"	90285
"chr2"	1658172	1658459	288	"*"	125	"SRX7054657"	"RELA"	"HAEC"	"Exon (uc002qxa.3/7837, exon 15 of 23)"	1	1635659	1748291	112633	2	"7837"	89832
"chr2"	1658179	1658358	180	"*"	116	"SRX7054671"	"RELA"	"HAEC"	"Exon (uc002qxa.3/7837, exon 15 of 23)"	1	1635659	1748291	112633	2	"7837"	89933
"chr2"	1658220	1658384	165	"*"	122	"SRX7054618"	"RELA"	"HAEC"	"Exon (uc002qxa.3/7837, exon 15 of 23)"	1	1635659	1748291	112633	2	"7837"	89907
"chr2"	1658223	1658408	186	"*"	114	"SRX7054667"	"RELA"	"HAEC"	"Exon (uc002qxa.3/7837, exon 15 of 23)"	1	1635659	1748291	112633	2	"7837"	89883
"chr2"	1660241	1660387	147	"*"	195	"SRX080406"	"CTCF"	"HBMEC"	"Intron (uc002qxa.3/7837, intron 14 of 22)"	1	1635659	1748291	112633	2	"7837"	87904
"chr2"	1661703	1661959	257	"*"	381	"SRX3144857"	"SIN3A"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 14 of 22)"	1	1635659	1748291	112633	2	"7837"	86332
"chr2"	1661707	1661961	255	"*"	348	"SRX3144856"	"SIN3A"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 14 of 22)"	1	1635659	1748291	112633	2	"7837"	86330
"chr2"	1661802	1661859	58	"*"	165	"SRX244128"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 14 of 22)"	1	1635659	1748291	112633	2	"7837"	86432
"chr2"	1661812	1661849	38	"*"	167	"SRX157608"	"HIF1A"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 14 of 22)"	1	1635659	1748291	112633	2	"7837"	86442
"chr2"	1669995	1670175	181	"*"	123	"SRX2765964"	"HMGB1"	"HUVEC"	"Exon (uc002qxa.3/7837, exon 10 of 23)"	1	1635659	1748291	112633	2	"7837"	78116
"chr2"	1677442	1677629	188	"*"	164	"SRX2765964"	"HMGB1"	"HUVEC"	"Exon (uc002qxa.3/7837, exon 9 of 23)"	1	1635659	1748291	112633	2	"7837"	70662
"chr2"	1679363	1679726	364	"*"	623	"SRX150664"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68565
"chr2"	1679374	1679765	392	"*"	1000	"SRX699738"	"JUND"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68526
"chr2"	1679396	1679688	293	"*"	261	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68603
"chr2"	1679399	1679744	346	"*"	1000	"SRX699737"	"JUN"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68547
"chr2"	1679404	1679733	330	"*"	554	"SRX070879"	"FOS"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68558
"chr2"	1679408	1679841	434	"*"	1000	"SRX080406"	"CTCF"	"HBMEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68450
"chr2"	1679412	1679835	424	"*"	1000	"SRX080344"	"CTCF"	"HPAF"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68456
"chr2"	1679421	1679716	296	"*"	168	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68575
"chr2"	1679421	1679716	296	"*"	168	"SRX5904135"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68575
"chr2"	1679425	1679745	321	"*"	665	"SRX2355072"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68546
"chr2"	1679426	1679832	407	"*"	1000	"SRX080414"	"CTCF"	"HPAF"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68459
"chr2"	1679440	1679924	485	"*"	732	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68367
"chr2"	1679458	1679611	154	"*"	110	"SRX2559014"	"RAD21"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68680
"chr2"	1679464	1679660	197	"*"	143	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68631
"chr2"	1679472	1679645	174	"*"	237	"SRX2734392"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68646
"chr2"	1679472	1679812	341	"*"	1000	"SRX080395"	"CTCF"	"HCFaa"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68479
"chr2"	1679476	1679718	243	"*"	138	"SRX2559013"	"RAD21"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68573
"chr2"	1679481	1679879	399	"*"	1000	"SRX199905"	"CTCF"	"HCM"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68412
"chr2"	1679487	1679683	197	"*"	130	"SRX7054657"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68608
"chr2"	1679493	1679655	163	"*"	193	"SRX2355074"	"JUNB"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68636
"chr2"	1679495	1679645	151	"*"	337	"SRX2355073"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68646
"chr2"	1679497	1679630	134	"*"	167	"SRX2734393"	"NFE2L2"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68661
"chr2"	1679498	1679673	176	"*"	178	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68618
"chr2"	1679501	1679666	166	"*"	107	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68625
"chr2"	1679509	1679842	334	"*"	972	"SRX199885"	"CTCF"	"HCM"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68449
"chr2"	1679546	1679804	259	"*"	979	"SRX080373"	"CTCF"	"HBMEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68487
"chr2"	1679551	1679725	175	"*"	116	"SRX2559011"	"RAD21"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68566
"chr2"	1679558	1679813	256	"*"	231	"SRX3040156"	"STAG1"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68478
"chr2"	1679595	1679780	186	"*"	306	"SRX3040157"	"STAG2"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68511
"chr2"	1679617	1679785	169	"*"	413	"SRX080329"	"CTCF"	"AoAF"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68506
"chr2"	1679638	1679739	102	"*"	224	"SRX080399"	"CTCF"	"AoAF"	"Intron (uc002qxa.3/7837, intron 8 of 22)"	1	1635659	1748291	112633	2	"7837"	68552
"chr2"	1683055	1683375	321	"*"	138	"SRX4797397"	"LMNA"	"Myocytes, Cardiac"	"Intron (uc002qxa.3/7837, intron 7 of 22)"	1	1635659	1748291	112633	2	"7837"	64916
"chr2"	1683129	1683276	148	"*"	77	"SRX294971"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 7 of 22)"	1	1635659	1748291	112633	2	"7837"	65015
"chr2"	1683503	1683765	263	"*"	111	"SRX4797397"	"LMNA"	"Myocytes, Cardiac"	"Intron (uc002qxa.3/7837, intron 7 of 22)"	1	1635659	1748291	112633	2	"7837"	64526
"chr2"	1683559	1683708	150	"*"	120	"SRX294971"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 7 of 22)"	1	1635659	1748291	112633	2	"7837"	64583
"chr2"	1689446	1690033	588	"*"	149	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58258
"chr2"	1689511	1689872	362	"*"	368	"SRX096362"	"Epitope tags"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58419
"chr2"	1689524	1689885	362	"*"	558	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58406
"chr2"	1689536	1689867	332	"*"	383	"SRX3601960"	"FLI1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58424
"chr2"	1689538	1689932	395	"*"	983	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58359
"chr2"	1689544	1689846	303	"*"	102	"SRX3601957"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58445
"chr2"	1689546	1689801	256	"*"	608	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58490
"chr2"	1689547	1689807	261	"*"	581	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58484
"chr2"	1689563	1689791	229	"*"	86	"SRX096360"	"Epitope tags"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58500
"chr2"	1689566	1689791	226	"*"	207	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58500
"chr2"	1689566	1689895	330	"*"	591	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58396
"chr2"	1689613	1689806	194	"*"	85	"SRX2671799"	"EP300"	"Endothelial Cells"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58485
"chr2"	1689641	1689876	236	"*"	106	"SRX3599295"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58415
"chr2"	1689646	1689876	231	"*"	104	"SRX189743"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58415
"chr2"	1689646	1689876	231	"*"	105	"SRX2452430"	"ETS1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58415
"chr2"	1689747	1689887	141	"*"	171	"SRX2355073"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58404
"chr2"	1689954	1690172	219	"*"	138	"SRX5527617"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	58119
"chr2"	1690080	1690310	231	"*"	397	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	57981
"chr2"	1690112	1690343	232	"*"	326	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 4 of 22)"	1	1635659	1748291	112633	2	"7837"	57948
"chr2"	1696300	1696480	181	"*"	91	"SRX2765964"	"HMGB1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 2 of 22)"	1	1635659	1748291	112633	2	"7837"	51811
"chr2"	1711413	1711618	206	"*"	181	"SRX5527615"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36673
"chr2"	1711502	1711760	259	"*"	131	"SRX699738"	"JUND"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36531
"chr2"	1711533	1712048	516	"*"	477	"SRX7054611"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36243
"chr2"	1711549	1712105	557	"*"	297	"SRX3040158"	"SMC1A"	"Coronary artery endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36186
"chr2"	1711554	1712022	469	"*"	657	"SRX7054661"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36269
"chr2"	1711560	1711945	386	"*"	476	"SRX7054621"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36346
"chr2"	1711572	1712072	501	"*"	831	"SRX7054666"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36219
"chr2"	1711574	1712012	439	"*"	1000	"SRX7299332"	"TCF21"	"Coronary artery smooth muscle"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36279
"chr2"	1711574	1712012	439	"*"	1000	"SRX5904135"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36279
"chr2"	1711578	1712174	597	"*"	1000	"SRX2207673"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36117
"chr2"	1711580	1712079	500	"*"	434	"SRX7054618"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36212
"chr2"	1711584	1712067	484	"*"	736	"SRX7054615"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36224
"chr2"	1711588	1712027	440	"*"	422	"SRX7054664"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36264
"chr2"	1711599	1712031	433	"*"	423	"SRX7054667"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36260
"chr2"	1711601	1711760	160	"*"	133	"SRX150358"	"JUN"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36531
"chr2"	1711603	1712069	467	"*"	313	"SRX7054609"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36222
"chr2"	1711604	1712067	464	"*"	310	"SRX096362"	"Epitope tags"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36224
"chr2"	1711605	1712033	429	"*"	482	"SRX7054619"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36258
"chr2"	1711609	1712072	464	"*"	1000	"SRX7054671"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36219
"chr2"	1711611	1711994	384	"*"	382	"SRX5146789"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36297
"chr2"	1711611	1712062	452	"*"	596	"SRX7054617"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36229
"chr2"	1711612	1711993	382	"*"	380	"SRX699732"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36298
"chr2"	1711613	1712009	397	"*"	398	"SRX7054670"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36282
"chr2"	1711614	1712039	426	"*"	216	"SRX2671792"	"EP300"	"Cardiac progenitor cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36252
"chr2"	1711615	1711888	274	"*"	213	"SRX7054665"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36403
"chr2"	1711615	1712079	465	"*"	484	"SRX7054657"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36212
"chr2"	1711618	1711990	373	"*"	249	"SRX7054616"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36301
"chr2"	1711619	1712110	492	"*"	1000	"SRX2207672"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36181
"chr2"	1711622	1712078	457	"*"	496	"SRX7055007"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36213
"chr2"	1711624	1711771	148	"*"	142	"SRX7054672"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36520
"chr2"	1711624	1712041	418	"*"	326	"SRX7054622"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36250
"chr2"	1711625	1711955	331	"*"	269	"SRX7054660"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36336
"chr2"	1711627	1712046	420	"*"	815	"SRX7054614"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36245
"chr2"	1711629	1711912	284	"*"	388	"SRX699733"	"TCF21"	"HCASMC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36379
"chr2"	1711629	1712056	428	"*"	255	"SRX7055008"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36235
"chr2"	1711631	1712025	395	"*"	320	"SRX7055004"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36266
"chr2"	1711635	1711923	289	"*"	195	"SRX2355079"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36368
"chr2"	1711635	1712066	432	"*"	176	"SRX7055005"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36225
"chr2"	1711636	1711980	345	"*"	262	"SRX5527658"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36311
"chr2"	1711636	1712004	369	"*"	400	"SRX7055006"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36287
"chr2"	1711638	1711863	226	"*"	183	"SRX7054612"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36428
"chr2"	1711640	1712025	386	"*"	429	"SRX393518"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36266
"chr2"	1711643	1712023	381	"*"	204	"SRX2355073"	"JUN"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36268
"chr2"	1711648	1711834	187	"*"	187	"SRX3601957"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36457
"chr2"	1711648	1711978	331	"*"	152	"SRX7054613"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36313
"chr2"	1711650	1711915	266	"*"	139	"SRX2355083"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36376
"chr2"	1711654	1711871	218	"*"	132	"SRX7054668"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36420
"chr2"	1711657	1712044	388	"*"	207	"SRX7054659"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36247
"chr2"	1711659	1712025	367	"*"	275	"SRX7054662"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36266
"chr2"	1711667	1711861	195	"*"	85	"SRX7054669"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36430
"chr2"	1711679	1712025	347	"*"	144	"SRX1116232"	"EP300"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36266
"chr2"	1711680	1712037	358	"*"	323	"SRX7054663"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36254
"chr2"	1711684	1711904	221	"*"	133	"SRX7054610"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36387
"chr2"	1711690	1712044	355	"*"	359	"SRX2207671"	"RELA"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36247
"chr2"	1711694	1711836	143	"*"	248	"SRX3601958"	"ERG"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36455
"chr2"	1711695	1712079	385	"*"	409	"SRX393516"	"TAL1"	"Primary endothelial cells"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36212
"chr2"	1711700	1711936	237	"*"	126	"SRX3601960"	"FLI1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36355
"chr2"	1711702	1711963	262	"*"	149	"SRX2355078"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36328
"chr2"	1711708	1711872	165	"*"	73	"SRX2559013"	"RAD21"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36419
"chr2"	1711713	1711894	182	"*"	302	"SRX220062"	"PGR"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36397
"chr2"	1711725	1712046	322	"*"	238	"SRX2207670"	"RBPJ"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36245
"chr2"	1711749	1712003	255	"*"	127	"SRX2355085"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36288
"chr2"	1711766	1711952	187	"*"	121	"SRX7054623"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36339
"chr2"	1711767	1711945	179	"*"	137	"SRX7054624"	"RELA"	"HAEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36346
"chr2"	1711767	1712021	255	"*"	209	"SRX2207669"	"NOTCH1"	"HUVEC"	"Intron (uc002qxa.3/7837, intron 1 of 22)"	1	1635659	1748291	112633	2	"7837"	36270
